CollectionDate,geolatitude,geolongitude,,
10/30/22,39.623904,-104.738298,,
10/31/22,39.715507,-104.856571,,
10/31/22,39.737272,-104.868948,,
10/31/22,39.722174,-104.847866,,
10/31/22,39.722174,-104.847866,,
10/31/22,39.68981,-104.837031,,
10/31/22,39.68981,-104.837031,,
10/31/22,39.68981,-104.837031,,
10/31/22,39.699363,-104.850392,,
10/31/22,39.659677,-104.80285,,
10/31/22,39.643383,-104.792371,,
10/31/22,39.66569,-104.762914,,
10/31/22,39.647893,-104.799736,,
10/31/22,39.663441,-104.855752,,
10/31/22,39.609301,-104.690458,,
10/31/22,39.683162,-104.882933,,
10/31/22,39.676863,-104.900092,,
10/31/22,39.677971,-104.878952,,
10/31/22,39.604117,-104.858747,,
10/31/22,39.638948,-104.918266,,
10/31/22,39.604117,-104.858747,,
10/31/22,39.5989,-105.0056,,
10/31/22,39.621391,-104.998482,,
10/31/22,39.637157,-104.732681,,
10/31/22,39.7156,-104.671644,,
10/31/22,39.600425,-104.689054,,
10/31/22,39.579153,-105.004239,,
10/31/22,39.622526,-104.930558,,
10/31/22,39.643667,-104.740149,,
10/31/22,39.609572,-104.733074,,
10/31/22,39.666042,-104.99276,,
10/31/22,39.629304,-104.710887,,
10/31/22,39.592386,-104.766866,,
10/31/22,39.593578,-104.92099,,
10/31/22,39.61973,-105.026396,,
10/31/22,39.573954,-104.92529,,
10/31/22,39.636452,-104.99625,,
10/31/22,39.59065,-104.887917,,
10/31/22,39.638393,-104.989388,,
10/31/22,39.673885,-104.844077,,
11/1/22,39.615945,-104.731463,,
11/1/22,39.5993,-104.67966,,
11/1/22,39.622568,-105.012501,,
11/1/22,39.642674,-105.026979,,
11/1/22,39.642674,-105.026979,,
11/1/22,39.66612,-104.787666,,
11/1/22,39.62727,-104.821572,,
11/1/22,39.626792,-104.812997,,
11/1/22,39.629668,-104.790234,,
11/1/22,39.723876,-104.873205,,
11/1/22,39.7372,-104.8109,,
11/1/22,39.582088,-104.92198,,
11/1/22,39.626051,-104.954841,,
11/1/22,39.578295,-104.803752,,
11/1/22,39.649889,-104.984974,,
11/1/22,39.722816,-104.864873,,
11/1/22,39.7166,-104.813079,,
11/1/22,39.698987,-104.850835,,
11/1/22,39.71361,-104.819322,,
11/1/22,39.666505,-104.796123,,
11/1/22,39.678776,-104.830688,,
11/1/22,39.631865,-104.825827,,
11/1/22,39.59388,-104.920837,,
11/1/22,39.580046,-104.889728,,
11/1/22,39.647502,-104.986819,,
11/1/22,39.659774,-104.974419,,
11/1/22,39.625545,-104.955743,,
11/1/22,39.652908,-104.973885,,
11/1/22,39.660982,-104.960703,,
11/1/22,39.617283,-105.002226,,
11/1/22,39.617283,-105.002226,,
11/1/22,39.614282,-105.030724,,
11/1/22,39.622155,-105.021287,,
11/1/22,39.723674,-104.833289,,
11/1/22,39.630312,-104.82214,,
11/1/22,39.621502,-104.813835,,
11/1/22,39.598052,-104.924715,,
11/2/22,39.650367,-104.750115,,
11/2/22,39.711443,-104.835257,,
11/2/22,39.683782,-104.824985,,
11/2/22,39.683782,-104.824985,,
11/2/22,39.641895,-104.784564,,
11/2/22,39.641895,-104.784564,,
11/2/22,39.674014,-104.766594,,
11/2/22,39.647549,-104.813129,,
11/2/22,39.647549,-104.813129,,
11/2/22,39.704144,-104.778859,,
11/2/22,39.704144,-104.778859,,
11/2/22,39.704144,-104.778859,,
11/2/22,39.704144,-104.778859,,
11/2/22,39.598798,-104.942377,,
11/2/22,39.598596,-104.963182,,
11/2/22,39.598798,-104.942377,,
11/2/22,39.57457,-104.945496,,
11/2/22,39.584518,-104.955544,,
11/2/22,39.594854,-104.943455,,
11/2/22,39.672557,-104.928327,,
11/2/22,39.672557,-104.928327,,
11/2/22,39.585074,-104.820889,,
11/2/22,39.585074,-104.820889,,
11/2/22,39.585074,-104.820889,,
11/2/22,39.584683,-104.727249,,
11/2/22,39.584683,-104.727249,,
11/2/22,39.654948,-105.00342,,
11/2/22,39.609517,-104.862527,,
11/2/22,39.628327,-104.748638,,
11/2/22,39.628075,-104.992294,,
11/2/22,39.607613,-104.693177,,
11/2/22,39.718017,-104.814319,,
11/2/22,39.734867,-104.878555,,
11/2/22,39.666144,-104.855888,,
11/2/22,39.658738,-104.833173,,
11/2/22,39.587381,-104.93392,,
11/2/22,39.622568,-105.012501,,
11/2/22,39.73409,-104.797359,,
11/2/22,39.666144,-104.855888,,
11/3/22,39.629534,-104.703702,,
11/3/22,39.629534,-104.703702,,
11/3/22,39.583221,-104.767293,,
11/3/22,39.629534,-104.703702,,
11/3/22,39.642879,-104.92538,,
11/3/22,39.602332,-105.030594,,
11/3/22,39.57525,-104.920865,,
11/3/22,39.573193,-105.014361,,
11/3/22,39.633395,-104.994681,,
11/3/22,39.613456,-104.767009,,
11/3/22,39.617271,-104.877953,,
11/3/22,39.617271,-104.877953,,
11/3/22,39.650057,-104.994417,,
11/3/22,39.595236,-104.991963,,
11/4/22,39.689626,-104.814192,,
11/4/22,39.567027,-104.909655,,
11/4/22,39.64487,-104.933871,,
11/4/22,39.572662,-104.803773,,
11/4/22,39.568727,-105.03385,,
11/4/22,39.590537,-104.997047,,
11/4/22,39.630358,-104.989454,,
11/4/22,39.62101,-104.815323,,
11/4/22,39.587946,-104.692967,,
11/4/22,39.575548,-104.905305,,
11/4/22,39.675209,-104.874512,,
11/4/22,39.735355,-104.840804,,
11/4/22,39.686393,-104.871193,,
11/5/22,39.732115,-104.837043,,
11/5/22,39.690441,-104.788329,,
11/5/22,39.648339,-104.781129,,
11/5/22,39.571461,-104.662521,,
11/5/22,39.656628,-104.998566,,
11/5/22,39.675641,-105.011829,,
11/5/22,39.70392,-104.934168,,
11/6/22,39.622155,-105.021287,,
11/6/22,39.610186,-104.737449,,
11/6/22,39.5989,-105.0056,,
11/6/22,39.618112,-105.015676,,
11/6/22,39.633708,-104.985174,,
11/6/22,39.690766,-104.815319,,
11/6/22,39.623904,-104.738298,,
11/6/22,39.573936,-104.666573,,
11/6/22,39.737691,-104.831414,,
11/6/22,39.633664,-104.957664,,
11/6/22,39.606709,-104.981376,,
11/7/22,39.715507,-104.856571,,
11/7/22,39.737272,-104.868948,,
11/7/22,39.722174,-104.847866,,
11/7/22,39.722174,-104.847866,,
11/7/22,39.722174,-104.847866,,
11/7/22,39.68981,-104.837031,,
11/7/22,39.68981,-104.837031,,
11/7/22,39.699363,-104.850392,,
11/7/22,39.68981,-104.837031,,
11/7/22,39.66569,-104.762914,,
11/7/22,39.659677,-104.80285,,
11/7/22,39.643383,-104.792371,,
11/7/22,39.647893,-104.799736,,
11/7/22,39.663441,-104.855752,,
11/7/22,39.609301,-104.690458,,
11/7/22,39.667976,-104.91786,,
11/7/22,39.677971,-104.878952,,
11/7/22,39.676863,-104.900092,,
11/7/22,39.683162,-104.882933,,
11/7/22,39.604117,-104.858747,,
11/7/22,39.604117,-104.858747,,
11/7/22,39.638948,-104.918266,,
11/7/22,39.659644,-104.964501,,
11/7/22,39.5989,-105.0056,,
11/7/22,39.589527,-104.801254,,
11/7/22,39.651374,-104.8038,,
11/7/22,39.56986,-104.919848,,
11/7/22,39.592626,-104.911295,,
11/7/22,39.603458,-104.857104,,
11/7/22,39.594245,-105.00895,,
11/7/22,39.569834,-104.973134,,
11/7/22,39.592403,-104.991002,,
11/7/22,39.726091,-104.837282,,
11/7/22,39.712763,-104.863071,,
11/7/22,39.648242,-104.76428,,
11/7/22,39.640481,-104.807455,,
11/7/22,39.639113,-104.824806,,
11/7/22,39.61548,-104.727646,,
11/7/22,39.585554,-104.730273,,
11/7/22,39.708272,-104.856325,,
11/7/22,39.664602,-104.754868,,
11/7/22,39.696916,-104.902035,,
11/7/22,39.654816,-104.970616,,
11/7/22,39.620153,-104.995393,,
11/7/22,39.7041,-104.7052,,
11/8/22,39.612116,-104.865713,,
11/8/22,39.698987,-104.850835,,
11/8/22,39.71361,-104.819322,,
11/8/22,39.678776,-104.830688,,
11/8/22,39.631865,-104.825827,,
11/8/22,39.59388,-104.920837,,
11/8/22,39.60494,-104.908041,,
11/8/22,39.580046,-104.889728,,
11/8/22,39.659774,-104.974419,,
11/8/22,39.625545,-104.955743,,
11/8/22,39.652908,-104.973885,,
11/8/22,39.647502,-104.986819,,
11/8/22,39.660982,-104.960703,,
11/8/22,39.617283,-105.002226,,
11/8/22,39.58662,-105.027588,,
11/8/22,39.614282,-105.030724,,
11/8/22,39.567001,-104.689713,,
11/8/22,39.567001,-104.689713,,
11/8/22,39.62919,-104.728055,,
11/8/22,39.649506,-104.747056,,
11/8/22,39.58765,-104.713699,,
11/8/22,39.58765,-104.713699,,
11/8/22,39.690106,-104.850347,,
11/8/22,39.57019,-104.918844,,
11/8/22,39.663101,-104.921448,,
11/8/22,39.64487,-104.933871,,
11/8/22,39.612848,-104.765919,,
11/8/22,39.622568,-105.012501,,
11/8/22,39.642674,-105.026979,,
11/8/22,39.642674,-105.026979,,
11/8/22,39.684343,-104.776498,,
11/8/22,39.614136,-104.785911,,
11/8/22,39.649421,-104.932926,,
11/8/22,39.652364,-104.980226,,
11/8/22,39.603766,-104.78063,,
11/8/22,39.639802,-105.023704,,
11/8/22,39.639802,-105.023704,,
11/8/22,39.685047,-104.824371,,
11/8/22,39.615361,-104.731163,,
11/8/22,39.628895,-104.720406,,
11/8/22,39.592423,-104.694813,,
11/8/22,39.641089,-104.985152,,
11/8/22,39.619251,-104.766869,,
11/8/22,39.592403,-104.991002,,
11/9/22,39.664149,-104.845824,,
11/9/22,39.664149,-104.845824,,
11/9/22,39.580862,-104.709004,,
11/9/22,39.599126,-104.863003,,
11/9/22,39.711443,-104.835257,,
11/9/22,39.641895,-104.784564,,
11/9/22,39.641895,-104.784564,,
11/9/22,39.674014,-104.766594,,
11/9/22,39.647549,-104.813129,,
11/9/22,39.647549,-104.813129,,
11/9/22,39.578737,-104.665449,,
11/9/22,39.704144,-104.778859,,
11/9/22,39.704144,-104.778859,,
11/9/22,39.704144,-104.778859,,
11/9/22,39.704144,-104.778859,,
11/9/22,39.592661,-104.90863,,
11/9/22,39.598798,-104.942377,,
11/9/22,39.598798,-104.942377,,
11/9/22,39.598596,-104.963182,,
11/9/22,39.584518,-104.955544,,
11/9/22,39.672557,-104.928327,,
11/9/22,39.672557,-104.928327,,
11/9/22,39.585074,-104.820889,,
11/9/22,39.585074,-104.820889,,
11/9/22,39.585074,-104.820889,,
11/9/22,39.672913,-104.842911,,
11/9/22,39.587927,-104.889461,,
11/9/22,39.567435,-104.88908,,
11/9/22,39.567435,-104.88908,,
11/9/22,39.575444,-104.916166,,
11/9/22,39.568727,-105.03385,,
11/9/22,39.610929,-104.725712,,
11/9/22,39.667513,-104.88124,,
11/9/22,39.667513,-104.88124,,
11/9/22,39.632855,-104.964947,,
11/9/22,39.668332,-104.798205,,
11/9/22,39.683495,-104.87384,,
11/9/22,39.647925,-104.786514,,
11/10/22,39.680278,-104.814724,,
11/10/22,39.590114,-104.951895,,
11/10/22,39.591121,-104.942407,,
11/10/22,39.60644,-104.851124,,
11/10/22,39.585632,-104.891162,,
11/10/22,39.598823,-104.899445,,
11/10/22,39.598137,-105.004295,,
11/10/22,39.686963,-104.848727,,
11/10/22,39.680717,-104.833023,,
11/10/22,39.595236,-104.991963,,
11/10/22,39.601832,-104.879884,,
11/10/22,39.616234,-104.86268,,
11/10/22,39.612407,-104.9263,,
11/11/22,39.656422,-105.018883,,
11/11/22,39.635551,-104.752635,,
11/11/22,39.679191,-104.859861,,
11/11/22,39.57019,-104.918844,,
11/11/22,39.598669,-104.760364,,
11/11/22,39.59211,-104.911822,,
11/11/22,39.568727,-105.03385,,
11/11/22,39.582031,-104.672577,,
11/11/22,39.578754,-105.048201,,
11/11/22,39.626053,-104.70594,,
11/11/22,39.735177,-104.793896,,
11/12/22,39.626939,-104.789333,,
11/12/22,39.620155,-104.792648,,
11/12/22,39.672816,-104.919644,,
11/12/22,39.627129,-104.981202,,
11/12/22,39.668913,-104.919573,,
11/12/22,39.592403,-104.991002,,
11/12/22,39.65041,-104.805181,,
11/12/22,39.647919,-104.790398,,
11/12/22,39.610141,-104.721616,,
11/12/22,39.601316,-104.677424,,
11/12/22,39.735355,-104.840804,,
11/12/22,39.612376,-104.996073,,
11/13/22,39.698587,-104.812206,,
10/29/22,39.58868,-104.799904,,
11/8/22,39.722771,-104.810608,,
11/8/22,39.718678,-104.850248,,
11/8/22,39.610258,-104.748699,,
11/9/22,39.656515,-104.757325,,
11/9/22,39.678807,-104.809299,,
10/25/22,39.57972,-104.890533,,
10/25/22,39.629214,-105.023223,,
10/25/22,39.637403,-105.027989,,
10/25/22,39.61293,-105.030609,,
10/25/22,39.735641,-104.864959,,
10/25/22,39.60417,-104.977743,,
10/25/22,39.579946,-104.902961,,
10/25/22,39.5989,-105.0056,,
10/25/22,39.717128,-104.814305,,
10/25/22,39.625385,-104.744823,,
10/25/22,39.625385,-104.744823,,
10/25/22,39.598256,-104.95431,,
10/25/22,39.638377,-104.73305,,
10/25/22,39.64087,-104.995678,,
10/25/22,39.615299,-104.734362,,
10/26/22,39.656132,-104.967728,,
10/26/22,39.580177,-104.716034,,
10/26/22,39.67708,-104.78433,,
10/26/22,39.603296,-104.721321,,
10/26/22,39.608706,-105.003007,,
10/26/22,39.5989,-105.0056,,
10/26/22,39.568843,-104.886491,,
10/26/22,39.58213,-104.982437,,
10/26/22,39.661336,-104.800605,,
10/26/22,39.62098,-104.790036,,
10/26/22,39.58213,-104.982437,,
10/26/22,39.734216,-104.787174,,
10/26/22,39.608193,-104.811196,,
10/26/22,39.697667,-104.932199,,
10/26/22,39.585711,-104.937274,,
10/26/22,39.69534,-104.937294,,
10/26/22,39.623796,-104.773972,,
10/26/22,39.601639,-104.917966,,
10/26/22,39.626839,-104.817691,,
10/26/22,39.615299,-104.734362,,
10/26/22,39.644999,-104.999718,,
10/27/22,39.640745,-105.004642,,
10/27/22,39.608706,-105.003007,,
10/27/22,39.5989,-105.0056,,
10/27/22,39.581698,-104.728703,,
10/27/22,39.587818,-104.715347,,
10/27/22,39.592528,-104.931666,,
10/27/22,39.615299,-104.734362,,
10/27/22,39.667038,-104.820602,,
10/27/22,39.595462,-104.956202,,
10/27/22,39.643375,-104.730766,,
10/27/22,39.568508,-104.887841,,
10/27/22,39.590171,-104.912023,,
10/27/22,39.568508,-104.887841,,
10/27/22,39.608558,-104.980687,,
10/27/22,39.595848,-104.957596,,
10/27/22,39.603317,-104.982607,,
10/27/22,39.589632,-104.924475,,
10/27/22,39.583364,-104.947149,,
10/27/22,39.589506,-104.946502,,
10/27/22,39.589506,-104.946502,,
10/27/22,39.571396,-104.968156,,
10/27/22,39.67024,-104.930809,,
10/27/22,39.67024,-104.930809,,
10/27/22,39.639519,-104.994484,,
10/27/22,39.612841,-104.962987,,
10/27/22,39.613064,-104.973751,,
10/27/22,39.597014,-105.016805,,
10/27/22,39.59412,-104.996246,,
10/27/22,39.589374,-105.015539,,
10/27/22,39.601971,-105.00122,,
10/27/22,39.589374,-105.015539,,
10/27/22,39.597594,-105.016918,,
10/27/22,39.605332,-104.993828,,
10/27/22,39.590154,-105.018903,,
10/27/22,39.604865,-105.005443,,
10/27/22,39.578134,-105.015104,,
10/27/22,39.581247,-105.023166,,
10/27/22,39.590154,-105.018903,,
10/27/22,39.592528,-105.016004,,
10/27/22,39.601971,-105.00122,,
10/27/22,39.600014,-105.012741,,
10/27/22,39.580274,-105.046136,,
10/27/22,39.580274,-105.046136,,
10/28/22,39.59655,-104.929802,,
10/28/22,39.615299,-104.734362,,
10/28/22,39.596791,-104.942454,,
10/28/22,39.5989,-105.0056,,
10/28/22,39.734216,-104.787174,,
10/28/22,39.603673,-104.905098,,
10/28/22,39.697667,-104.932199,,
10/28/22,39.584794,-104.90326,,
10/28/22,39.672471,-104.842576,,
10/28/22,39.608125,-104.923959,,
10/28/22,39.612891,-104.721105,,
10/28/22,39.577846,-104.90285,,
10/29/22,39.649879,-104.985863,,
10/29/22,39.5989,-105.0056,,
10/29/22,39.681293,-104.884789,,
10/29/22,39.72731,-104.86919,,
10/29/22,39.652209,-105.033152,,
10/29/22,39.663987,-104.975473,,
10/30/22,39.677277,-104.8479,,
10/30/22,39.612758,-104.886018,,
10/30/22,39.592667,-104.931786,,
10/30/22,39.623246,-104.757165,,
10/30/22,39.600042,-105.023223,,
10/31/22,39.639737,-104.932157,,
10/31/22,39.639479,-104.729952,,
10/31/22,39.590918,-104.713801,,
10/31/22,39.619681,-104.764123,,
10/31/22,39.650029,-104.992751,,
10/31/22,39.588863,-105.001945,,
10/31/22,39.588863,-105.001945,,
10/31/22,39.605015,-104.726045,,
10/31/22,39.608261,-104.700178,,
10/31/22,39.654137,-104.779518,,
10/31/22,39.61509,-104.863522,,
10/31/22,39.598786,-104.873127,,
10/31/22,39.63664,-104.915526,,
10/31/22,39.628756,-105.044518,,
10/31/22,39.627836,-104.983007,,
10/31/22,39.687648,-104.883116,,
10/31/22,39.624523,-104.990319,,
10/31/22,39.615299,-104.734362,,
11/1/22,39.618646,-104.964955,,
11/1/22,39.600636,-104.932861,,
11/1/22,39.66914,-104.889481,,
11/1/22,39.592926,-105.009079,,
11/1/22,39.575146,-105.025258,,
11/1/22,39.574908,-104.907038,,
11/1/22,39.57972,-104.890533,,
11/1/22,39.568809,-104.975521,,
11/1/22,39.641782,-105.029916,,
11/1/22,39.637403,-105.027989,,
11/1/22,39.649555,-105.028657,,
11/1/22,39.630872,-105.022095,,
11/1/22,39.629214,-105.023223,,
11/1/22,39.630872,-105.022095,,
11/1/22,39.660208,-105.021405,,
11/1/22,39.61293,-105.030609,,
11/1/22,39.646007,-104.827375,,
11/1/22,39.608242,-104.94299,,
11/1/22,39.569424,-104.897165,,
11/1/22,39.675741,-104.777004,,
11/1/22,39.57277,-104.723163,,
11/1/22,39.608432,-104.981861,,
11/1/22,39.619473,-105.02921,,
11/1/22,39.567252,-104.91123,,
11/1/22,39.594742,-105.02376,,
11/1/22,39.594742,-105.02376,,
11/1/22,39.615299,-104.734362,,
11/2/22,39.656132,-104.967728,,
11/2/22,39.6502,-104.995583,,
11/2/22,39.610891,-104.989189,,
11/2/22,39.5989,-105.0056,,
11/2/22,39.639479,-104.729952,,
11/2/22,39.62991,-104.741234,,
11/2/22,39.6461,-104.746867,,
11/2/22,39.615299,-104.734362,,
11/2/22,39.734216,-104.787174,,
11/2/22,39.608193,-104.811196,,
11/2/22,39.697667,-104.932199,,
11/2/22,39.698545,-104.799887,,
11/3/22,39.69463,-104.765654,,
11/3/22,39.62141,-104.752983,,
11/3/22,39.615299,-104.734362,,
11/3/22,39.582653,-104.901751,,
11/3/22,39.597247,-104.784611,,
11/3/22,39.656311,-104.77478,,
11/3/22,39.620623,-104.868072,,
11/3/22,39.693206,-104.79669,,
11/3/22,39.5989,-105.0056,,
11/3/22,39.643375,-104.730766,,
11/3/22,39.568508,-104.887841,,
11/3/22,39.568508,-104.887841,,
11/3/22,39.590171,-104.912023,,
11/3/22,39.603317,-104.982607,,
11/3/22,39.595848,-104.957596,,
11/3/22,39.583364,-104.947149,,
11/3/22,39.589632,-104.924475,,
11/3/22,39.589506,-104.946502,,
11/3/22,39.589506,-104.946502,,
11/3/22,39.571396,-104.968156,,
11/3/22,39.67024,-104.930809,,
11/3/22,39.67024,-104.930809,,
11/3/22,39.639519,-104.994484,,
11/3/22,39.613064,-104.973751,,
11/3/22,39.612841,-104.962987,,
11/3/22,39.601971,-105.00122,,
11/3/22,39.578134,-105.015104,,
11/3/22,39.590154,-105.018903,,
11/3/22,39.581247,-105.023166,,
11/3/22,39.590154,-105.018903,,
11/3/22,39.600014,-105.012741,,
11/3/22,39.59412,-104.996246,,
11/3/22,39.597014,-105.016805,,
11/3/22,39.597594,-105.016918,,
11/3/22,39.592528,-105.016004,,
11/3/22,39.601971,-105.00122,,
11/3/22,39.605192,-105.035053,,
11/3/22,39.580274,-105.046136,,
11/3/22,39.580274,-105.046136,,
11/3/22,39.640544,-104.982264,,
11/3/22,39.698545,-104.799887,,
11/4/22,39.620439,-104.758794,,
11/4/22,39.659421,-104.74079,,
11/4/22,39.610233,-104.76278,,
11/4/22,39.725254,-104.693136,,
11/4/22,39.69309,-104.71309,,
11/4/22,39.592667,-104.931786,,
11/4/22,39.592667,-104.931786,,
11/4/22,39.597736,-104.899047,,
11/4/22,39.5989,-105.0056,,
11/4/22,39.718781,-104.713871,,
11/4/22,39.66914,-104.889481,,
11/4/22,39.724088,-104.869725,,
11/4/22,39.591661,-104.977557,,
11/4/22,39.734216,-104.787174,,
11/4/22,39.608193,-104.811196,,
11/4/22,39.698545,-104.799887,,
11/5/22,39.606687,-104.693009,,
11/5/22,39.5989,-105.0056,,
11/5/22,39.729621,-104.863708,,
11/5/22,39.652662,-104.821355,,
11/5/22,39.628428,-104.757972,,
11/5/22,39.634974,-104.757857,,
11/5/22,39.613583,-104.787657,,
11/5/22,39.613583,-104.787657,,
11/6/22,39.579218,-104.949144,,
11/6/22,39.592528,-104.931666,,
11/6/22,39.718842,-104.684334,,
11/6/22,39.698545,-104.799887,,
11/7/22,39.588166,-104.896441,,
11/7/22,39.608802,-105.047364,,
11/7/22,39.600149,-104.833993,,
11/7/22,39.687648,-104.883116,,
11/7/22,39.698545,-104.799887,,
11/7/22,39.654094,-104.817597,,
11/8/22,39.581896,-104.822616,,
11/8/22,39.583825,-104.796185,,
11/8/22,39.690218,-104.761108,,
11/8/22,39.581896,-104.822616,,
11/8/22,39.57972,-104.890533,,
11/8/22,39.568809,-104.975521,,
11/8/22,39.641782,-105.029916,,
11/8/22,39.629214,-105.023223,,
11/8/22,39.649555,-105.028657,,
11/8/22,39.660208,-105.021405,,
11/8/22,39.637403,-105.027989,,
11/8/22,39.630872,-105.022095,,
11/8/22,39.61293,-105.030609,,
11/8/22,39.5989,-105.0056,,
11/8/22,39.584475,-104.992236,,
11/8/22,39.639447,-104.798428,,
11/8/22,39.639447,-104.798428,,
11/8/22,39.599658,-104.686011,,
11/8/22,39.590953,-104.952869,,
11/8/22,39.600216,-104.864677,,
11/8/22,39.73801,-104.673412,,
11/8/22,39.73801,-104.673412,,
11/8/22,39.73801,-104.673412,,
11/8/22,39.73801,-104.673412,,
11/8/22,39.684749,-104.822146,,
11/8/22,39.567249,-104.668571,,
11/8/22,39.582101,-104.892405,,
11/8/22,39.698545,-104.799887,,
11/9/22,39.621964,-104.744461,,
11/9/22,39.623873,-104.997826,,
11/9/22,39.656132,-104.967728,,
11/9/22,39.5989,-105.0056,,
11/9/22,39.697667,-104.932199,,
11/9/22,39.617928,-104.937042,,
11/9/22,39.641158,-104.727957,,
11/9/22,39.615299,-104.734362,,
11/9/22,39.690208,-104.797372,,
11/9/22,39.690208,-104.797372,,
11/9/22,39.645241,-104.977935,,
11/9/22,39.698545,-104.799887,,
11/10/22,39.645957,-104.811524,,
11/10/22,39.591761,-105.04946,,
11/10/22,39.590368,-104.696213,,
11/10/22,39.698635,-104.834406,,
11/10/22,39.625007,-104.985931,,
11/10/22,39.583479,-104.691368,,
11/10/22,39.623248,-104.788948,,
11/10/22,39.626093,-104.744368,,
11/10/22,39.596473,-104.934953,,
11/10/22,39.617772,-104.883384,,
11/10/22,39.591695,-105.012286,,
11/10/22,39.614827,-104.990701,,
11/10/22,39.665753,-104.805071,,
11/10/22,39.63904,-104.817075,,
11/10/22,39.568508,-104.887841,,
11/10/22,39.590171,-104.912023,,
11/10/22,39.603317,-104.982607,,
11/10/22,39.608558,-104.980687,,
11/10/22,39.583364,-104.947149,,
11/10/22,39.589506,-104.946502,,
11/10/22,39.589632,-104.924475,,
11/10/22,39.67024,-104.930809,,
11/10/22,39.67024,-104.930809,,
11/10/22,39.639519,-104.994484,,
11/10/22,39.613064,-104.973751,,
11/10/22,39.612841,-104.962987,,
11/10/22,39.605332,-104.993828,,
11/10/22,39.601971,-105.00122,,
11/10/22,39.592528,-105.016004,,
11/10/22,39.590154,-105.018903,,
11/10/22,39.604865,-105.005443,,
11/10/22,39.589374,-105.015539,,
11/10/22,39.601971,-105.00122,,
11/10/22,39.589374,-105.015539,,
11/10/22,39.578134,-105.015104,,
11/10/22,39.590154,-105.018903,,
11/10/22,39.600014,-105.012741,,
11/10/22,39.581247,-105.023166,,
11/10/22,39.597594,-105.016918,,
11/10/22,39.59412,-104.996246,,
11/10/22,39.605192,-105.035053,,
11/10/22,39.580274,-105.046136,,
11/10/22,39.580274,-105.046136,,
11/11/22,39.581604,-104.709534,,
11/11/22,39.593822,-105.016634,,
11/11/22,39.607931,-104.918791,,
11/11/22,39.59655,-104.929802,,
11/11/22,39.724088,-104.869725,,
11/11/22,39.734216,-104.787174,,
11/11/22,39.608193,-104.811196,,
11/11/22,39.628101,-104.769138,,
11/11/22,39.628101,-104.769138,,
11/11/22,39.697667,-104.932199,,
11/11/22,39.609195,-104.871865,,
11/11/22,39.578754,-105.048201,,
11/11/22,39.703698,-104.772716,,
11/12/22,39.724088,-104.869725,,
11/12/22,39.672775,-104.900146,,
11/12/22,39.69177,-104.824374,,
11/12/22,39.6305,-104.768326,,
11/12/22,39.645268,-104.782733,,
11/12/22,39.602898,-104.752518,,
11/12/22,39.700331,-104.861921,,
11/12/22,39.654094,-104.817597,,
11/13/22,39.648869,-104.879166,,
11/13/22,39.625411,-104.755196,,
10/26/22,39.656556,-104.788629,,
10/26/22,39.642295,-104.800953,,
10/26/22,39.643047,-104.787855,,
10/26/22,39.642346,-104.758736,,
10/26/22,39.651437,-104.760596,,
10/26/22,39.671532,-104.81551,,
10/26/22,39.674978,-104.753832,,
10/26/22,39.65951,-104.788143,,
10/26/22,39.674978,-104.753832,,
10/26/22,39.661115,-104.777058,,
10/26/22,39.678358,-104.899798,,
10/27/22,39.655874,-104.755019,,
10/27/22,39.659103,-104.787036,,
10/27/22,39.661346,-104.767649,,
10/27/22,39.642647,-104.769467,,
10/27/22,39.663712,-104.779232,,
10/27/22,39.6645,-104.8367,,
10/29/22,39.65133,-104.748656,,
10/31/22,39.674438,-104.878287,,
11/2/22,39.652299,-104.776199,,
11/2/22,39.670252,-104.780266,,
11/2/22,39.669533,-104.76947,,
11/2/22,39.668835,-104.767914,,
11/2/22,39.596615,-104.777083,,
11/2/22,39.670616,-104.793735,,
11/3/22,39.739173,-104.804485,,
11/3/22,39.68836,-104.811285,,
11/3/22,39.677093,-104.776276,,
11/3/22,39.660734,-104.757909,,
11/3/22,39.660656,-104.780835,,
11/3/22,39.645189,-104.749281,,
11/3/22,39.66548,-104.834354,,
11/3/22,39.643066,-104.732211,,
11/3/22,39.629623,-104.741034,,
11/3/22,39.625441,-104.756379,,
11/3/22,39.6515,-104.741683,,
11/4/22,39.66678,-104.918932,,
11/4/22,39.65137,-104.778522,,
11/4/22,39.653872,-104.754486,,
11/4/22,39.66412,-104.754973,,
11/4/22,39.63968,-104.8224,,
11/4/22,39.624793,-104.77508,,
11/4/22,39.691097,-104.769769,,
11/4/22,39.646208,-104.728568,,
11/5/22,39.651,-104.741757,,
11/5/22,39.663426,-104.746457,,
11/5/22,39.673734,-104.835245,,
11/6/22,39.648548,-104.764229,,
11/6/22,39.639678,-104.770509,,
11/6/22,39.655666,-104.781952,,
11/6/22,39.628558,-104.787239,,
11/7/22,39.626152,-104.761774,,
11/7/22,39.668698,-104.784297,,
11/7/22,39.603812,-104.759429,,
11/7/22,39.705113,-104.802696,,
11/7/22,39.714501,-104.682793,,
11/7/22,39.617652,-104.761609,,
11/7/22,39.668068,-104.756834,,
11/7/22,39.680558,-104.853567,,
11/8/22,39.68009,-104.770348,,
11/8/22,39.668639,-104.801059,,
11/8/22,39.652749,-104.803806,,
11/8/22,39.644552,-104.768037,,
11/8/22,39.655243,-104.782227,,
